antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'one'}),"frozenset({'like', 'tri'})",0.2901706886403767,0.03492250343339219,0.014322150284481068,0.04935767410412441,1.4133486792624839,0.004188663414167735,1.0151846496600376,0.412015266135078
"frozenset({'like', 'tri'})",frozenset({'one'}),0.03492250343339219,0.2901706886403767,0.014322150284481068,0.4101123595505618,1.4133486792624836,0.004188663414167735,1.2033296897334564,0.30304355211968126
frozenset({'take'}),frozenset({'dont'}),0.07259172061997253,0.17402393564842064,0.017853639395722973,0.24594594594594593,1.4132880343703342,0.005220942477944744,1.095380443763743,0.3153197553451414
frozenset({'dont'}),frozenset({'take'}),0.17402393564842064,0.07259172061997253,0.017853639395722973,0.10259301014656143,1.413288034370334,0.005220942477944744,1.0334310851885482,0.3540419200751742
frozenset({'want'}),frozenset({'littl'}),0.11281145772022759,0.06768687463213655,0.01079066117323916,0.09565217391304348,1.4131568998109643,0.0031548061774615433,1.0309231674740797,0.32954042861163607
frozenset({'littl'}),frozenset({'want'}),0.06768687463213655,0.11281145772022759,0.01079066117323916,0.15942028985507248,1.413156899810964,0.0031548061774615433,1.0554484382293845,0.31359044995408636
"frozenset({'bad', 'like'})",frozenset({'one'}),0.03158720816166372,0.2901706886403767,0.012948793407886992,0.40993788819875776,1.4127474078087006,0.003783111463390101,1.2029738855673615,0.3016888905260055
frozenset({'one'}),"frozenset({'bad', 'like'})",0.2901706886403767,0.03158720816166372,0.012948793407886992,0.04462474645030425,1.4127474078087006,0.003783111463390101,1.013646510353078,0.411591034725363
"frozenset({'one', 'first'})",frozenset({'would'}),0.04806749068079262,0.22248381400824013,0.015106925642534824,0.3142857142857143,1.4126228269085412,0.004412686986066543,1.133877771237983,0.30684628644232936
frozenset({'would'}),"frozenset({'one', 'first'})",0.22248381400824013,0.04806749068079262,0.015106925642534824,0.06790123456790123,1.4126228269085412,0.004412686986066543,1.0212785861570304,0.3756795815841994
frozenset({'noth'}),frozenset({'first'}),0.06925642534824407,0.1243868942515205,0.012164018049833235,0.17563739376770537,1.4120249148801172,0.003549426393802877,1.0621698499285679,0.31350976445629114
frozenset({'first'}),frozenset({'noth'}),0.1243868942515205,0.06925642534824407,0.012164018049833235,0.09779179810725552,1.4120249148801172,0.003549426393802877,1.0316283677084148,0.33324900797236057
frozenset({'would'}),frozenset({'reason'}),0.22248381400824013,0.037473023347066904,0.011771630370806356,0.05291005291005291,1.4119504695420924,0.0034344892141310833,1.0162994334491864,0.3752460257380772
frozenset({'reason'}),frozenset({'would'}),0.037473023347066904,0.22248381400824013,0.011771630370806356,0.3141361256544502,1.4119504695420924,0.0034344892141310833,1.1336304696521078,0.3031186302486751
frozenset({'use'}),frozenset({'actual'}),0.14655679811653913,0.05689621345889739,0.011771630370806356,0.08032128514056225,1.4117158288325715,0.003433103501315215,1.0254709294704565,0.34172413793103446
frozenset({'actual'}),frozenset({'use'}),0.05689621345889739,0.14655679811653913,0.011771630370806356,0.2068965517241379,1.4117158288325715,0.003433103501315215,1.0760805588965376,0.30923653006032875
frozenset({'first'}),frozenset({'recommend'}),0.1243868942515205,0.0659211300765156,0.011575436531292917,0.09305993690851735,1.4116860072104553,0.0033757118955246457,1.0299234844025897,0.3330548350467309
frozenset({'recommend'}),frozenset({'first'}),0.0659211300765156,0.1243868942515205,0.011575436531292917,0.1755952380952381,1.4116860072104553,0.0033757118955246457,1.0621155362147623,0.312208302628347
frozenset({'read'}),frozenset({'someth'}),0.19168138120463019,0.06670590543456935,0.018049833235236415,0.09416581371545547,1.4116563309049313,0.005263553147032715,1.0303144976163003,0.36076403545799923
frozenset({'someth'}),frozenset({'read'}),0.06670590543456935,0.19168138120463019,0.018049833235236415,0.2705882352941177,1.4116563309049313,0.005263553147032715,1.1081787515742973,0.31245487199641725
"frozenset({'one', 'get'})",frozenset({'work'}),0.07612320973121443,0.13694329998038063,0.014714537963507945,0.19329896907216496,1.4115255664195197,0.004289974417816818,1.0698594236664931,0.315568769023855
frozenset({'work'}),"frozenset({'one', 'get'})",0.13694329998038063,0.07612320973121443,0.014714537963507945,0.10744985673352433,1.4115255664195194,0.004289974417816818,1.0350979126927966,0.337807077366068
frozenset({'realli'}),frozenset({'doesnt'}),0.11908966058465764,0.06886403766921718,0.011575436531292917,0.09719934102141681,1.411467353806728,0.0033744416587767646,1.031386002070776,0.3309274848061606
frozenset({'doesnt'}),frozenset({'realli'}),0.06886403766921718,0.11908966058465764,0.011575436531292917,0.16809116809116809,1.4114673538067277,0.0033744416587767646,1.0589024970369354,0.31307720328269306
frozenset({'even'}),frozenset({'play'}),0.14949970570924073,0.06415538552089464,0.01353737492642731,0.0905511811023622,1.4114353825037924,0.0039461636713906765,1.0290239483882804,0.34274108620430266
frozenset({'play'}),frozenset({'even'}),0.06415538552089464,0.14949970570924073,0.01353737492642731,0.2110091743119266,1.4114353825037924,0.0039461636713906765,1.0779596753220086,0.31148482362592284
frozenset({'never'}),frozenset({'charact'}),0.09103394153423583,0.08554051402785952,0.0109868550127526,0.12068965517241378,1.410906358747232,0.0031997648599319563,1.0399735330663558,0.32040331781320347
frozenset({'charact'}),frozenset({'never'}),0.08554051402785952,0.09103394153423583,0.0109868550127526,0.12844036697247707,1.410906358747232,0.0031997648599319563,1.0429189512922978,0.3184785607012597
frozenset({'go'}),frozenset({'come'}),0.1188934667451442,0.06317441632332745,0.01059446733372572,0.0891089108910891,1.4105221081114323,0.003083441967444294,1.028471564688521,0.3303149508894332
frozenset({'come'}),frozenset({'go'}),0.06317441632332745,0.1188934667451442,0.01059446733372572,0.16770186335403725,1.410522108111432,0.003083441967444294,1.0586429242838191,0.31066899360093075
frozenset({'take'}),frozenset({'much'}),0.07259172061997253,0.12458308809103394,0.012752599568373553,0.17567567567567569,1.410108533730581,0.0037088988436957907,1.0619811718239915,0.31359945322289307
frozenset({'much'}),frozenset({'take'}),0.12458308809103394,0.07259172061997253,0.012752599568373553,0.10236220472440945,1.410108533730581,0.0037088988436957907,1.0331653638707323,0.3322242526635176
frozenset({'almost'}),frozenset({'like'}),0.03315675887777124,0.24759662546596037,0.011575436531292917,0.34911242603550297,1.4100047824904585,0.0033659349217682356,1.155965184511388,0.30075459498128987
frozenset({'like'}),frozenset({'almost'}),0.24759662546596037,0.03315675887777124,0.011575436531292917,0.04675118858954041,1.4100047824904582,0.0033659349217682356,1.014261155690983,0.38647161514153755
frozenset({'great'}),frozenset({'look'}),0.0924072984108299,0.12046301746125172,0.015695507161075144,0.16985138004246286,1.4099877590821388,0.004563845159064243,1.0594933984034538,0.3203793774319067
frozenset({'look'}),frozenset({'great'}),0.12046301746125172,0.0924072984108299,0.015695507161075144,0.13029315960912052,1.4099877590821388,0.004563845159064243,1.0435616456474728,0.330598929288423
frozenset({'time'}),frozenset({'give'}),0.1948204826368452,0.07357268981753973,0.020207965469884244,0.10372608257804632,1.4098449144008056,0.0058744985307402475,1.033643055068745,0.36104014080508706
frozenset({'give'}),frozenset({'time'}),0.07357268981753973,0.1948204826368452,0.020207965469884244,0.27466666666666667,1.4098449144008056,0.0058744985307402475,1.110082055188173,0.31378838158917355
frozenset({'one'}),frozenset({'week'}),0.2901706886403767,0.03021385128506965,0.012360211889346674,0.04259634888438133,1.40982850820579,0.003593037855480083,1.0129334138060608,0.40952644186475023
frozenset({'week'}),frozenset({'one'}),0.03021385128506965,0.2901706886403767,0.012360211889346674,0.40909090909090906,1.40982850820579,0.003593037855480083,1.2012496038393623,0.29975048890687156
"frozenset({'one', 'realli'})",frozenset({'would'}),0.04316264469295664,0.22248381400824013,0.01353737492642731,0.3136363636363636,1.4097041847041847,0.00393438511245579,1.1328050391932925,0.30374160879371664
frozenset({'would'}),"frozenset({'one', 'realli'})",0.22248381400824013,0.04316264469295664,0.01353737492642731,0.06084656084656084,1.4097041847041845,0.00393438511245579,1.0188296346649646,0.37379455616627705
frozenset({'stori'}),frozenset({'made'}),0.1053560918187169,0.07926231116342947,0.011771630370806356,0.11173184357541899,1.4096465512473035,0.003420863038108372,1.0365537503254474,0.32482456140350874
frozenset({'made'}),frozenset({'stori'}),0.07926231116342947,0.1053560918187169,0.011771630370806356,0.1485148514851485,1.4096465512473033,0.003420863038108372,1.0506864503059257,0.31561900703174933
frozenset({'money'}),frozenset({'play'}),0.11065332548557975,0.06415538552089464,0.010005885815185403,0.09042553191489361,1.4094768690220574,0.0029068790594889973,1.028881798374689,0.32666329271615985
frozenset({'play'}),frozenset({'money'}),0.06415538552089464,0.11065332548557975,0.010005885815185403,0.1559633027522936,1.4094768690220574,0.0029068790594889973,1.053682473065998,0.3104328523862375
frozenset({'read'}),frozenset({'may'}),0.19168138120463019,0.041396900137335685,0.011183048852266038,0.058341862845445236,1.4093292650390254,0.00324803385635139,1.0179948136585033,0.35931698177482546
frozenset({'may'}),frozenset({'read'}),0.041396900137335685,0.19168138120463019,0.011183048852266038,0.27014218009478674,1.4093292650390254,0.00324803385635139,1.1075014841936561,0.302985256838371
frozenset({'like'}),"frozenset({'much', 'book'})",0.24759662546596037,0.04610555228565823,0.01608789484010202,0.06497622820919176,1.4092929156691507,0.0046723156789286475,1.0201820279792366,0.38599548446592685
"frozenset({'much', 'book'})",frozenset({'like'}),0.04610555228565823,0.24759662546596037,0.01608789484010202,0.34893617021276596,1.4092929156691507,0.0046723156789286475,1.1556522419313682,0.3044616789236589
frozenset({'new'}),frozenset({'one'}),0.07102216990386502,0.2901706886403767,0.029036688247989013,0.4088397790055249,1.4089630517857743,0.008428136298250663,1.2007393023933814,0.31244898541625044
frozenset({'one'}),frozenset({'new'}),0.2901706886403767,0.07102216990386502,0.029036688247989013,0.10006761325219743,1.4089630517857743,0.008428136298250663,1.0322751395283123,0.40891264398727084
"frozenset({'one', 'book'})",frozenset({'would'}),0.088875809299588,0.22248381400824013,0.027859525210908377,0.31346578366445915,1.4089374773701484,0.008086096184867022,1.1325235763802806,0.31855733886523274
frozenset({'would'}),"frozenset({'one', 'book'})",0.22248381400824013,0.088875809299588,0.027859525210908377,0.12522045855379188,1.4089374773701484,0.008086096184867022,1.041547209933737,0.37329807764071177
frozenset({'bad'}),frozenset({'one'}),0.09456543064547773,0.2901706886403767,0.038650186384147536,0.4087136929460581,1.4085285280230277,0.011210070252175481,1.200483256404696,0.3203315166280777
frozenset({'one'}),frozenset({'bad'}),0.2901706886403767,0.09456543064547773,0.038650186384147536,0.13319810682893846,1.4085285280230275,0.011210070252175481,1.0445692106671907,0.4086041871858979
frozenset({'ever'}),frozenset({'money'}),0.07553462821267412,0.11065332548557975,0.011771630370806356,0.15584415584415584,1.4084001105277701,0.003413472569757072,1.0535337528863133,0.31366723259762314
frozenset({'money'}),frozenset({'ever'}),0.11065332548557975,0.07553462821267412,0.011771630370806356,0.10638297872340424,1.40840011052777,0.003413472569757072,1.034520773190579,0.32605338627840286
"frozenset({'one', 'great'})",frozenset({'would'}),0.03256817735923092,0.22248381400824013,0.010202079654698843,0.3132530120481928,1.4079811308726973,0.002956187340520334,1.1321726918827382,0.2995179632778498
frozenset({'would'}),"frozenset({'one', 'great'})",0.22248381400824013,0.03256817735923092,0.010202079654698843,0.045855379188712526,1.4079811308726973,0.002956187340520334,1.013925773451601,0.3726780411110466
frozenset({'doesnt'}),frozenset({'dont'}),0.06886403766921718,0.17402393564842064,0.01687267019815578,0.24501424501424504,1.4079341677988804,0.004888679338317513,1.0940286739147334,0.31116778878664053
frozenset({'dont'}),frozenset({'doesnt'}),0.17402393564842064,0.06886403766921718,0.01687267019815578,0.09695603156708005,1.4079341677988804,0.004888679338317513,1.0311081130928894,0.3507844003756284
frozenset({'someth'}),frozenset({'realli'}),0.06670590543456935,0.11908966058465764,0.011183048852266038,0.16764705882352943,1.407738152921795,0.003239065215070905,1.0583375102516481,0.3103422841316029
frozenset({'realli'}),frozenset({'someth'}),0.11908966058465764,0.06670590543456935,0.011183048852266038,0.09390444810543656,1.4077381529217947,0.003239065215070905,1.0300173007294844,0.32879693666236864
frozenset({'one'}),"frozenset({'even', 'movi'})",0.2901706886403767,0.027859525210908377,0.011379242691779479,0.0392156862745098,1.407622203811102,0.0032952250761362593,1.0118196778417075,0.4079601990049752
"frozenset({'even', 'movi'})",frozenset({'one'}),0.027859525210908377,0.2901706886403767,0.011379242691779479,0.4084507042253521,1.407622203811102,0.0032952250761362593,1.1999495501555535,0.2978809283551968
"frozenset({'one', 'realli'})",frozenset({'get'}),0.04316264469295664,0.21640180498332354,0.013144987247400432,0.30454545454545456,1.4073147613945438,0.003804513027990744,1.1267425026383584,0.3024828696378676
frozenset({'get'}),"frozenset({'one', 'realli'})",0.21640180498332354,0.04316264469295664,0.013144987247400432,0.060743427017225744,1.4073147613945436,0.003804513027990744,1.0187177634205298,0.3693562732157938
frozenset({'dont'}),"frozenset({'first', 'one'})",0.17402393564842064,0.04806749068079262,0.011771630370806356,0.06764374295377677,1.4072659503485723,0.0034067364657910416,1.0209965365975053,0.35037608867775133
"frozenset({'first', 'one'})",frozenset({'dont'}),0.04806749068079262,0.17402393564842064,0.011771630370806356,0.24489795918367346,1.4072659503485723,0.0034067364657910416,1.09386019333047,0.3040155262434734
frozenset({'would'}),"frozenset({'get', 'like'})",0.22248381400824013,0.06454777319992153,0.020207965469884244,0.09082892416225749,1.4071581351216609,0.005847130702626836,1.0289067169653627,0.37214378633427153
"frozenset({'get', 'like'})",frozenset({'would'}),0.06454777319992153,0.22248381400824013,0.020207965469884244,0.3130699088145896,1.4071581351216609,0.005847130702626836,1.1318709079260574,0.30931330227406
frozenset({'dont'}),frozenset({'get'}),0.17402393564842064,0.21640180498332354,0.052972336668628606,0.3043968432919955,1.4066280238071631,0.015313242884008635,1.1265017811665996,0.34998592416644664
frozenset({'get'}),frozenset({'dont'}),0.21640180498332354,0.17402393564842064,0.052972336668628606,0.24478694469628284,1.4066280238071631,0.015313242884008635,1.0936993985351644,0.3689135555184628
"frozenset({'one', 'book'})",frozenset({'way'}),0.088875809299588,0.09103394153423583,0.011379242691779479,0.12803532008830024,1.406456953642384,0.003288527464192892,1.0424344923670663,0.3171834625322997
frozenset({'way'}),"frozenset({'one', 'book'})",0.09103394153423583,0.088875809299588,0.011379242691779479,0.125,1.406456953642384,0.003288527464192892,1.0412847893718993,0.31793654219728035
frozenset({'tri'}),frozenset({'get'}),0.11281145772022759,0.21640180498332354,0.03433392191485187,0.3043478260869565,1.4064015136584018,0.009921318841394734,1.1264224053364724,0.3257092310608453
frozenset({'get'}),frozenset({'tri'}),0.21640180498332354,0.11281145772022759,0.03433392191485187,0.15865820489573887,1.4064015136584016,0.009921318841394734,1.0544924160933071,0.36876743686959
frozenset({'im'}),frozenset({'buy'}),0.0878948401020208,0.14125956444967627,0.017461251716696095,0.19866071428571427,1.4063523065476191,0.005045264886510699,1.0716315184583427,0.3167843271840508
frozenset({'buy'}),frozenset({'im'}),0.14125956444967627,0.0878948401020208,0.017461251716696095,0.12361111111111112,1.4063523065476191,0.005045264886510699,1.0407539066981697,0.33647026206960295
frozenset({'like'}),frozenset({'effect'}),0.24759662546596037,0.030998626643123407,0.01079066117323916,0.043581616481774964,1.4059208810608037,0.0031155058223225948,1.0131563655148121,0.3837335545810123
frozenset({'effect'}),frozenset({'like'}),0.030998626643123407,0.24759662546596037,0.01079066117323916,0.34810126582278483,1.4059208810608037,0.0031155058223225948,1.1541721667609541,0.2979587329050784
frozenset({'know'}),frozenset({'even'}),0.0849519325093192,0.14949970570924073,0.017853639395722973,0.21016166281755194,1.405766398137877,0.005153350486148471,1.0768030041751426,0.3154416338378602
frozenset({'even'}),frozenset({'know'}),0.14949970570924073,0.0849519325093192,0.017853639395722973,0.11942257217847768,1.405766398137877,0.005153350486148471,1.0391454954216077,0.3393817255408951
frozenset({'fact'}),frozenset({'book'}),0.04100451245830881,0.2927212085540514,0.01687267019815578,0.4114832535885168,1.405717254383827,0.004869779755189967,1.201798922050433,0.30096011114071486
frozenset({'book'}),frozenset({'fact'}),0.2927212085540514,0.04100451245830881,0.01687267019815578,0.057640750670241284,1.405717254383827,0.004869779755189967,1.0176538175051233,0.4080701867561204
"frozenset({'good', 'make'})",frozenset({'one'}),0.030802432803609968,0.2901706886403767,0.012556405728860114,0.40764331210191085,1.4048397307528326,0.003618442590437681,1.198313998746891,0.2973336285425101
frozenset({'one'}),"frozenset({'good', 'make'})",0.2901706886403767,0.030802432803609968,0.012556405728860114,0.043272481406355645,1.4048397307528326,0.003618442590437681,1.013034064935308,0.40597792288557216
"frozenset({'get', 'even'})",frozenset({'read'}),0.04080831861879537,0.19168138120463019,0.0109868550127526,0.2692307692307692,1.4045744429572473,0.003164660135263276,1.1061202151936638,0.3002951231627851
frozenset({'read'}),"frozenset({'much', 'like'})",0.19168138120463019,0.04080831861879537,0.0109868550127526,0.057318321392016376,1.4045744429572473,0.003164660135263276,1.0175138683055776,0.3563453536754506
frozenset({'read'}),"frozenset({'get', 'even'})",0.19168138120463019,0.04080831861879537,0.0109868550127526,0.057318321392016376,1.4045744429572473,0.003164660135263276,1.0175138683055776,0.3563453536754506
"frozenset({'much', 'like'})",frozenset({'read'}),0.04080831861879537,0.19168138120463019,0.0109868550127526,0.2692307692307692,1.4045744429572473,0.003164660135263276,1.1061202151936638,0.3002951231627851
frozenset({'want'}),frozenset({'ever'}),0.11281145772022759,0.07553462821267412,0.011967824210319796,0.10608695652173913,1.404481084133258,0.0034466526932926,1.0341781882834873,0.3246133656223491
frozenset({'ever'}),frozenset({'want'}),0.07553462821267412,0.11281145772022759,0.011967824210319796,0.15844155844155844,1.404481084133258,0.0034466526932926,1.0542209530176307,0.31152411700854465
frozenset({'think'}),frozenset({'go'}),0.1033941534235825,0.1188934667451442,0.017265057877182657,0.1669829222011385,1.4044751723749225,0.004972168535473612,1.0577292551829363,0.3212005172070817
frozenset({'go'}),frozenset({'think'}),0.1188934667451442,0.1033941534235825,0.017265057877182657,0.14521452145214522,1.4044751723749225,0.004972168535473612,1.0489249865353456,0.32685067103904775
frozenset({'like'}),"frozenset({'im', 'one'})",0.24759662546596037,0.03217578968020404,0.011183048852266038,0.045166402535657686,1.4037387422210197,0.0032164319057450454,1.0136051065755871,0.3822640042086964
"frozenset({'im', 'one'})",frozenset({'like'}),0.03217578968020404,0.24759662546596037,0.011183048852266038,0.3475609756097561,1.4037387422210197,0.0032164319057450454,1.153216387136285,0.29717868561531535
frozenset({'get'}),frozenset({'sinc'}),0.21640180498332354,0.041985481655876004,0.012752599568373553,0.05893019038984587,1.4035849552198336,0.0036668655549477666,1.0180057935776192,0.3669465737067139
frozenset({'sinc'}),frozenset({'get'}),0.041985481655876004,0.21640180498332354,0.012752599568373553,0.3037383177570093,1.4035849552198336,0.0036668655549477666,1.1254363337823408,0.3001402038469415
frozenset({'reason'}),frozenset({'get'}),0.037473023347066904,0.21640180498332354,0.011379242691779479,0.3036649214659686,1.4032457884968648,0.0032700128012919764,1.1253177086329715,0.2985541982372042
frozenset({'get'}),frozenset({'reason'}),0.21640180498332354,0.037473023347066904,0.011379242691779479,0.05258386219401632,1.4032457884968648,0.0032700128012919764,1.0159495265532872,0.36672681435947013
frozenset({'first'}),frozenset({'got'}),0.1243868942515205,0.08318618795369825,0.014518344123994506,0.11671924290220821,1.4031084459258378,0.004171072559810734,1.0379642086381344,0.3281091981517705
frozenset({'got'}),frozenset({'first'}),0.08318618795369825,0.1243868942515205,0.014518344123994506,0.17452830188679244,1.4031084459258378,0.004171072559810734,1.0607427338210151,0.3133642951746954
frozenset({'seem'}),"frozenset({'one', 'book'})",0.08024328036099666,0.088875809299588,0.010005885815185403,0.12469437652811735,1.4030181835845787,0.0028741993322480884,1.0409212122806382,0.3123117847821722
"frozenset({'one', 'book'})",frozenset({'seem'}),0.088875809299588,0.08024328036099666,0.010005885815185403,0.11258278145695363,1.4030181835845787,0.0028741993322480884,1.036442273623056,0.3152708111668439
frozenset({'like'}),"frozenset({'book', 'page'})",0.24759662546596037,0.03727682950755346,0.012948793407886992,0.05229793977812995,1.4029610476269914,0.0037191762137468165,1.0158500344159427,0.38173916479001213
"frozenset({'book', 'page'})",frozenset({'like'}),0.03727682950755346,0.24759662546596037,0.012948793407886992,0.34736842105263155,1.4029610476269914,0.0037191762137468165,1.1528761383989317,0.2983431214529645
frozenset({'dont'}),frozenset({'someth'}),0.17402393564842064,0.06670590543456935,0.01628408867961546,0.0935738444193912,1.402782014722462,0.004675664484900331,1.0296416192531554,0.3476261339896404
frozenset({'someth'}),frozenset({'dont'}),0.06670590543456935,0.17402393564842064,0.01628408867961546,0.24411764705882355,1.402782014722462,0.004675664484900331,1.0927309800760194,0.3076531478024776
frozenset({'like'}),"frozenset({'get', 'want'})",0.24759662546596037,0.03276437119874436,0.011379242691779479,0.045958795562599054,1.4027064729495051,0.0032668949474562725,1.013830036168758,0.3815672346356158
"frozenset({'get', 'want'})",frozenset({'like'}),0.03276437119874436,0.24759662546596037,0.011379242691779479,0.3473053892215569,1.4027064729495051,0.0032668949474562725,1.15276480318518,0.2968175141638106
frozenset({'good'}),frozenset({'ever'}),0.164802825191289,0.07553462821267412,0.017461251716696095,0.10595238095238095,1.4026994434137292,0.005012931587473755,1.0340225197088597,0.3437378752246794
frozenset({'ever'}),frozenset({'good'}),0.07553462821267412,0.164802825191289,0.017461251716696095,0.23116883116883116,1.402699443413729,0.005012931587473755,1.0863206496667355,0.31054586902195674
frozenset({'noth'}),frozenset({'even'}),0.06925642534824407,0.14949970570924073,0.014518344123994506,0.20963172804532576,1.4022216769646003,0.0041645289159580184,1.076081017507663,0.30819014630144476
frozenset({'even'}),frozenset({'noth'}),0.14949970570924073,0.06925642534824407,0.014518344123994506,0.09711286089238845,1.4022216769646003,0.0041645289159580184,1.030852621925346,0.3372673711774058
frozenset({'make'}),frozenset({'thing'}),0.14459485972140476,0.10064743967039436,0.020404159309397686,0.14111261872455902,1.402048767327636,0.005851056888938465,1.0471134865133007,0.3352306810162313
frozenset({'thing'}),frozenset({'make'}),0.10064743967039436,0.14459485972140476,0.020404159309397686,0.20272904483430798,1.4020487673276358,0.005851056888938465,1.0729164717919788,0.31884942609746264
frozenset({'realli'}),frozenset({'tri'}),0.11908966058465764,0.11281145772022759,0.01883460859329017,0.15815485996705106,1.4019396891340161,0.005399930383327809,1.0538619279135457,0.32546167409057153
frozenset({'tri'}),frozenset({'realli'}),0.11281145772022759,0.11908966058465764,0.01883460859329017,0.16695652173913042,1.4019396891340161,0.005399930383327809,1.0574602195486886,0.32315853973168207
frozenset({'one'}),"frozenset({'even', 'make'})",0.2901706886403767,0.02942907592701589,0.011967824210319796,0.041244083840432724,1.401473968897904,0.0034283689825276627,1.012323269889946,0.4035695837751136
"frozenset({'even', 'make'})",frozenset({'one'}),0.02942907592701589,0.2901706886403767,0.011967824210319796,0.40666666666666673,1.401473968897904,0.0034283689825276627,1.1963415359993652,0.295151557327342
frozenset({'think'}),frozenset({'much'}),0.1033941534235825,0.12458308809103394,0.018049833235236415,0.17457305502846301,1.401258049574923,0.005168670311168357,1.0605625576460347,0.3193773189991438
frozenset({'much'}),frozenset({'think'}),0.12458308809103394,0.1033941534235825,0.018049833235236415,0.14488188976377955,1.401258049574923,0.005168670311168357,1.048516966070028,0.32710765303139555
"frozenset({'book', 'like'})",frozenset({'review'}),0.08397096331175201,0.08671767706494016,0.010202079654698843,0.12149532710280375,1.4010445299615175,0.0029203127753983944,1.0395873250431,0.31248661383593923
frozenset({'review'}),"frozenset({'book', 'like'})",0.08671767706494016,0.08397096331175201,0.010202079654698843,0.11764705882352942,1.4010445299615175,0.0029203127753983944,1.0381662415800144,0.3134264232008594
frozenset({'great'}),frozenset({'im'}),0.0924072984108299,0.0878948401020208,0.011379242691779479,0.12314225053078558,1.4010179708826207,0.003257117973699864,1.0401974099562912,0.3153763585133504
frozenset({'im'}),frozenset({'great'}),0.0878948401020208,0.0924072984108299,0.011379242691779479,0.12946428571428573,1.4010179708826207,0.003257117973699864,1.0425680264408927,0.3138160968988511
frozenset({'end'}),frozenset({'better'}),0.07612320973121443,0.10672944869531097,0.011379242691779479,0.14948453608247425,1.4005931625227412,0.0032546544842494314,1.0502696178976343,0.30958326315712403
frozenset({'better'}),frozenset({'end'}),0.10672944869531097,0.07612320973121443,0.011379242691779479,0.10661764705882354,1.4005931625227412,0.0032546544842494314,1.0341336911650605,0.3201905526481215
frozenset({'cover'}),frozenset({'book'}),0.03158720816166372,0.2927212085540514,0.012948793407886992,0.40993788819875776,1.4004379464806087,0.0037025476599563904,1.198651425503134,0.2952642306370021
frozenset({'book'}),frozenset({'cover'}),0.2927212085540514,0.03158720816166372,0.012948793407886992,0.044235924932975866,1.4004379464806087,0.0037025476599563904,1.0132341412502088,0.404278569327113
frozenset({'like'}),"frozenset({'one', 'see'})",0.24759662546596037,0.02942907592701589,0.010202079654698843,0.04120443740095087,1.4001267828843107,0.002915539764588179,1.0122814100662032,0.37982148229866625
"frozenset({'one', 'see'})",frozenset({'like'}),0.02942907592701589,0.24759662546596037,0.010202079654698843,0.3466666666666667,1.4001267828843107,0.002915539764588179,1.1516378181643463,0.29444418528712046
frozenset({'your'}),frozenset({'one'}),0.02511281145772023,0.2901706886403767,0.010202079654698843,0.40625,1.400038032454361,0.002915077860316222,1.1955019980793655,0.2930941065374553
frozenset({'one'}),frozenset({'your'}),0.2901706886403767,0.02511281145772023,0.010202079654698843,0.03515889114266396,1.400038032454361,0.002915077860316222,1.010412159673463,0.4025385891057533
"frozenset({'book', 'read'})",frozenset({'recommend'}),0.14243672748675693,0.0659211300765156,0.013144987247400432,0.09228650137741047,1.3999532664305392,0.003755397207072724,1.029045917396737,0.33314211372786035
frozenset({'recommend'}),"frozenset({'book', 'read'})",0.0659211300765156,0.14243672748675693,0.013144987247400432,0.19940476190476192,1.3999532664305392,0.003755397207072724,1.071157098752601,0.305852589603965
frozenset({'star'}),frozenset({'get'}),0.06023150873062586,0.21640180498332354,0.018246027074749854,0.30293159609120524,1.3998570673407733,0.005211819868573607,1.1241338592061667,0.3039486385166228
frozenset({'get'}),frozenset({'star'}),0.21640180498332354,0.06023150873062586,0.018246027074749854,0.0843155031731641,1.399857067340773,0.005211819868573607,1.0263016295743759,0.36452528254747707
frozenset({'much'}),frozenset({'thought'}),0.12458308809103394,0.07200313910143222,0.012556405728860114,0.10078740157480316,1.399763994078397,0.003586032307355415,1.0320105195632059,0.3262375336172121
frozenset({'thought'}),frozenset({'much'}),0.07200313910143222,0.12458308809103394,0.012556405728860114,0.17438692098092642,1.3997639940783968,0.003586032307355415,1.0603234543583846,0.3077530391120508
frozenset({'bad'}),frozenset({'say'}),0.09456543064547773,0.0933882676083971,0.012360211889346674,0.13070539419087135,1.3995911642665364,0.0035289101457234833,1.042928054923037,0.31532442518358
frozenset({'say'}),frozenset({'bad'}),0.0933882676083971,0.09456543064547773,0.012360211889346674,0.1323529411764706,1.3995911642665364,0.0035289101457234833,1.0435517070526696,0.31491500156291324
frozenset({'buy'}),frozenset({'year'}),0.14125956444967627,0.0833823817932117,0.0164802825191289,0.11666666666666667,1.3991764705882352,0.004701723584243197,1.037680322498251,0.3322236365416625
frozenset({'year'}),frozenset({'buy'}),0.0833823817932117,0.14125956444967627,0.0164802825191289,0.1976470588235294,1.3991764705882352,0.004701723584243197,1.0702776689410194,0.3112463307240704
frozenset({'like'}),"frozenset({'good', 'book'})",0.24759662546596037,0.054934275063763,0.01903080243280361,0.0768621236133122,1.3991651573466153,0.0054292613045970346,1.0237536007463786,0.37916907485315654
"frozenset({'good', 'book'})",frozenset({'like'}),0.054934275063763,0.24759662546596037,0.01903080243280361,0.34642857142857136,1.399165157346615,0.0054292613045970346,1.1512182779755795,0.3018711650533227
